"y","x1","x2","x3","x4","x5","x6","x7","x8","x9"
0,0.54710901202634,-0.949542866554111,0.901631655423799,0.916293540038168,0.313916593091562,0.0688101346604526,0.864201951306313,0.861826320178807,0.961255001602694
0,-2.70127883832902,0.944776964839548,0.892603513291428,0.459581410512328,0.684942563530058,0.871605964610353,0.432175949914381,0.825389627134427,0.296484218211845
0,-4.6825894988142,0.847593311220407,0.718414421225575,0.0306754563935101,0.0191534410696477,0.652477783383802,0.515554213430732,0.275419704383239,0.232661533169448
0,-0.560846779029816,-0.321720643900335,0.103504172711646,0.966200998518616,0.167732273228467,0.549632214708254,0.850276259705424,0.716741706477478,0.141147612826899
0,-4.68495131796226,-0.506841195747256,0.256887997706509,0.547971602529287,0.351002490147948,0.301056406693533,0.876264648279175,0.0132546972017735,0.133676236495376
0,-4.06477508600801,0.69832753110677,0.487661340701677,0.793190141674131,0.644851933466271,0.0114316926337779,0.231674726353958,0.730759454192594,0.980422177584842
0,-1.6363488943316,0.448176429141313,0.200862111637858,0.727821046020836,0.641430906252936,0.939949932508171,0.896804144373164,0.955829200102016,0.946812075097114
0,-4.08214527834207,-0.906764032319188,0.822221010307754,0.942706183996052,0.175766073865816,0.789187822490931,0.221524893306196,0.0396197324153036,0.745813765563071
0,-1.7791909230873,-0.692643681075424,0.479755268933714,0.403962656855583,0.233198988018557,0.644141853787005,0.869926171842963,0.141060304362327,0.707913525169715
0,-3.69782256660983,0.125188346020877,0.0156721219794429,0.257128581870347,0.823052441934124,0.5957474517636,0.289617785485461,0.874991744989529,0.553126750746742
0,-1.28342211525887,0.962851382326335,0.927082784447734,0.485954710980877,0.0591677227057517,0.698549134423956,0.828827039105818,0.286391871981323,0.545422263676301
0,-4.97852498991415,0.863548459950835,0.745715942683458,0.0668630490545183,0.246984563302249,0.0236101800110191,0.46955911279656,0.466974029317498,0.559538921108469
0,-1.01594762643799,0.797229886986315,0.635575492704213,0.733549303142354,0.908787003718317,0.999939208850265,0.961078273132443,0.0796657451428473,0.173157225130126
0,-2.77476264676079,-0.0604134807363153,0.00364978865467713,0.840440186439082,0.805865029338747,0.528996107168496,0.306874659843743,0.0359967111144215,0.221198332728818
0,-1.06435527000576,0.990016221534461,0.980132118901371,0.667623829562217,0.627844223054126,0.991695222677663,0.0808954974636436,0.405375516042113,0.970819600392133
0,-1.97617843281478,0.79654903896153,0.634490371470537,0.99154279846698,0.342646761564538,0.830910267308354,0.986082131974399,0.874905751319602,0.905013993615285
0,-2.88015858735889,-0.796764572151005,0.634833783434974,0.545500837033615,0.960247025126591,0.887603824026883,0.076609130948782,0.734746498521417,0.23844995489344
0,-4.83095104712993,0.478914750739932,0.229359338476291,0.172436387045309,0.40908315195702,0.290759945521131,0.470997908618301,0.663532997947186,0.345458201365545
0,-2.6560548581183,-0.541758950334042,0.293502760267043,0.966493366286159,0.539279027143493,0.527760141994804,0.5446695771534,0.401948879705742,0.383385996567085
0,-0.515721097588539,0.576730121392757,0.332617632921704,0.840054232394323,0.935117459157482,0.57158961519599,0.811867393553257,0.209207385079935,0.841573126614094
0,-3.42666532937437,0.283464779611677,0.0803522812802966,0.216414865804836,0.0720483520999551,0.130698822438717,0.938769084401429,0.767410941887647,0.28042970225215
0,-1.1410504495725,0.937489775940776,0.878887079993486,0.292006512638181,0.153107663849369,0.317760555073619,0.931819766527042,0.37601781100966,0.720953814452514
0,-2.83725140010938,0.492603559046984,0.242658266385755,0.428404853446409,0.964981735916808,0.273026374867186,0.393714436329901,0.270230798283592,0.53543318179436
0,-3.77331230835989,-0.414491316769272,0.171803051677125,0.119636930292472,0.600279928650707,0.401496217120439,0.829362539341673,0.087110698223114,0.308375092456117
0,-1.33425294049084,-0.569840479642153,0.324718172238799,0.912176972720772,0.25200158287771,0.244984923861921,0.158642345340922,0.82890455215238,0.706798486877233
0,0.840208412148058,0.464266640134156,0.215543513141458,0.131363371154293,0.402536424575374,0.602312984177843,0.030847294954583,0.694476251024753,0.666337111731991
0,0.843672323040664,0.661491341423243,0.437570794777922,0.557829839875922,0.063416808610782,0.771394663956016,0.759421403519809,0.300810410175472,0.16592118400149
0,-4.52919309493154,0.0976081546396017,0.0095273518521484,0.288889166666195,0.911906442139298,0.306727156043053,0.676341068698093,0.225498786196113,0.224357761442661
0,-2.49447003332898,0.317466737236828,0.100785129251797,0.243207004154101,0.168469722382724,0.301786973606795,0.245920052519068,0.00783144473098218,0.611285452265292
0,-0.7907456276007,-0.571046769618988,0.326094413092282,0.569113581674173,0.624563853489235,0.768216097261757,0.55942984088324,0.937589931767434,0.556643920019269
0,0.0321583724580705,-0.816364185418934,0.666450483234719,0.942568745696917,0.960857511032373,0.774256215663627,0.901600326178595,0.0651741924230009,0.368113324511796
0,-4.9557622037828,-0.38276413269341,0.146508381276538,0.305754777276888,0.419495099689811,0.0514103414025158,0.869000824401155,0.062327423831448,0.782392584718764
0,-1.6099699428305,-0.14346465235576,0.0205821064755592,0.49695681896992,0.147299250820652,0.619917420204729,0.968626629328355,0.39305670093745,0.531951190670952
0,-3.76598230330274,-0.897982820868492,0.806373146574934,0.228133014636114,0.934832565486431,0.938024423317984,0.254248998360708,0.271294305333868,0.269118642434478
0,-3.87285419646651,-0.253046290483326,0.0640324251273717,0.962256817147136,0.925385169219226,0.327302562771365,0.243835960049182,0.771996227093041,0.253661127295345
0,-1.65464725950733,0.925668469630182,0.856862115667483,0.663175917230546,0.979359016055241,0.521994820563123,0.614857466891408,0.705571425380185,0.344448986463249
0,0.829563733190298,0.422925415448844,0.178865907032578,0.51210921164602,0.429855020018294,0.530005428474396,0.752369650639594,0.468799274647608,0.565869913203642
0,-0.400444132275879,0.234967068303376,0.0552095231870836,0.116033468162641,0.184514968423173,0.958562249084935,0.619547380600125,0.531945730792359,0.560535714495927
0,-4.05094786267728,-0.187601211015135,0.0351942143743452,0.491394177079201,0.264605053700507,0.638881405349821,0.170713001163676,0.877786440541968,0.517069542547688
0,-4.85657226061448,0.548252513632178,0.300580818704002,0.0647923913784325,0.990944997873157,0.466487111756578,0.00072096218355,0.370025354903191,0.504639178747311
0,-2.60806795815006,-0.43970078183338,0.193336777544886,0.00763748399913311,0.111628585262224,0.211929361801594,0.536910204449669,0.640583832748234,0.0582623020745814
0,-2.71561403293163,-0.717447116971016,0.514730365650023,0.0640015113167465,0.121015733107924,0.263855955796316,0.882316657109186,0.66784055903554,0.382312976522371
0,-0.909915524534881,0.177845891099423,0.0316291609809479,0.435377647634596,0.187399153830484,0.657453689491376,0.0661534548271447,0.116593894315884,0.473785584559664
0,-0.413506078068167,0.0512477313168347,0.00262632996512248,0.51400806219317,0.420876292977482,0.635523470584303,0.00690250052139163,0.914547696243972,0.900472874054685
0,-4.09177327295765,0.329726380296052,0.108719485863136,0.269345135660842,0.393433985300362,0.644956217845902,0.322538331151009,0.998176030348986,0.448107768548653
0,-0.287229293957353,0.793284818995744,0.62930080404911,0.156439603539184,0.508651186479256,0.0201128378976136,0.187951242085546,0.221247956156731,0.566001846222207
0,-3.42079966235906,-0.492183655966073,0.24224475120013,0.752639724640176,0.250265538459644,0.199943130835891,0.85495436983183,0.792483912780881,0.942845164565369
0,-0.538519815541804,0.728645785246044,0.530924680356825,0.00684368587099016,0.557659350568429,0.536034256219864,0.186646661022678,0.871841988991946,0.0794583216775209
0,-0.032665491104126,0.863873870577663,0.746278064266833,0.937661956297234,0.972876331303269,0.279452410293743,0.257639476563781,0.914641953306273,0.467863389290869
0,-1.57132719410583,-0.738798190839589,0.545822766787849,0.898959531681612,0.572736586909741,0.214561209315434,0.894604528322816,0.247880160110071,0.361524658510461
0,-2.43702343478799,-0.736959095112979,0.543108707869741,0.64895218773745,0.967707142233849,0.216289049945772,0.616765995742753,0.306373829953372,0.574691897490993
0,-0.0888122925534844,0.999431216157973,0.998862755831005,0.205348070710897,0.722610712982714,0.580788725521415,0.500275506172329,0.56288619665429,0.0499201426282525
0,-4.9996161647141,0.0547494497150183,0.00299750224409731,0.999082392081618,0.490050348453224,0.623577493941411,0.147110795835033,0.296352060046047,0.128224280430004
0,-3.66737758181989,-0.528303927741945,0.279105040067566,0.673598237568513,0.900174543028697,0.365343690151349,0.702123356750235,0.813662992557511,0.0217003612779081
0,-3.02444231742993,0.101296479813755,0.0102609768226584,0.753262476529926,0.174401921918616,0.9031489812769,0.542425171704963,0.478607677854598,0.572471095481887
0,-0.393947225529701,-0.256221757270396,0.0656495888987296,0.740033646114171,0.661873613484204,0.0800064613576978,0.30342308501713,0.52470850921236,0.672764321090654
0,-1.89232726767659,0.59486330114305,0.353862347046807,0.770594714675099,0.188182387966663,0.814987103454769,0.606143473181874,0.16620664531365,0.122782843420282
0,-2.16489156102762,-0.403731333557516,0.162998989696131,0.110003558220342,0.799610289046541,0.259891434106976,0.779790417058393,0.598426698241383,0.64577708626166
0,-2.76388979284093,-0.871415142901242,0.759364351277592,0.184370820177719,0.699735715985298,0.318605088163167,0.0542869239579886,0.282178441993892,0.0174857815727592
0,-2.09334077453241,0.399827698711306,0.159862188656779,0.678727527149022,0.166933330707252,0.83683262928389,0.388194995233789,0.351594581501558,0.412028143415228
0,-4.07592341536656,-0.263343381229788,0.0693497364375375,0.687585545936599,0.152675444027409,0.986757374135777,0.898419802077115,0.857271778630093,0.636861366219819
0,0.928173268679529,-0.719683952629566,0.517944991672516,0.249757248675451,0.89461851422675,0.329343439079821,0.322859424864873,0.768697470193729,0.904770240420476
0,-2.07212496362627,-0.493285104166716,0.243330193992768,0.280973183456808,0.847092813113704,0.312398967100307,0.979278599843383,0.873643290018663,0.240995013620704
0,-4.09878168115392,-0.0439499877393246,0.00193160142228678,0.285289271734655,0.326743857935071,0.513615442439914,0.251017529750243,0.554034636821598,0.216396880801767
0,-3.87649533571675,0.194442200474441,0.0378077693253427,0.85953697678633,0.428976442432031,0.355240342440084,0.777363384608179,0.554459032369778,0.168436181498691
0,-4.56710568349808,0.97209961572662,0.944977662895842,0.122248580912128,0.316187064396217,0.810726556694135,0.193992083193734,0.748257605126128,0.0201400057412684
0,-0.396967693232,0.54066797811538,0.292321862559373,0.0579347033053637,0.914036691421643,0.473791193915531,0.245205617509782,0.336951069766656,0.327609489439055
0,-3.46010981593281,-0.923921847250313,0.85363157982643,0.76620008633472,0.656171843642369,0.177513839444146,0.559038525447249,0.0275011055637151,0.284923497121781
0,-4.28561158850789,-0.630241973791271,0.397204945528318,0.596456233644858,0.65758688072674,0.166721209185198,0.482494133757427,0.504050836432725,0.353355003288016
0,0.566414071712643,0.0518516544252634,0.00268859406663694,0.674045029561967,0.230741647770628,0.147968512494117,0.847689130576327,0.141467550769448,0.710891980910674
0,-0.362244878429919,0.794180347584188,0.630722424488942,0.161821027984843,0.263708047568798,0.384761579567567,0.701725758612156,0.00581174762919545,0.556260441429913
0,-4.64960067626089,0.487513177562505,0.237669098297091,0.798412720207125,0.309555441373959,0.726152918767184,0.184516849461943,0.744293264811859,0.0815961072221398
0,-0.231049104593694,-0.0631297039799392,0.00398535952459475,0.59207439981401,0.0666055241599679,0.871577695012093,0.962191819213331,0.0268177604302764,0.356210178462788
0,-0.80417274357751,-0.524073253851384,0.274652775402377,0.778441650094464,0.263324711937457,0.0163611054886132,0.339316260069609,0.99871665192768,0.721023874823004
0,-1.15246638376266,0.892491047736257,0.796540270289362,0.463316872017458,0.527770284330472,0.750159595161676,0.187612335430458,0.584698375081643,0.458344323560596
0,0.308040227275342,0.69254062557593,0.4796125180731,0.350888326065615,0.647635956993327,0.421215899987146,0.461724804248661,0.230664656963199,0.167878603795543
0,0.627699472941458,0.223225386813283,0.0498295733179398,0.762839100090787,0.157804562477395,0.70612640469335,0.495697726029903,0.508277732413262,0.986694801365957
0,0.369007369037718,0.472361337393522,0.223125233064197,0.39946474856697,0.398905718233436,0.865282976068556,0.299146423349157,0.65671626618132,0.122340881498531
0,-2.51467164512724,0.0277794022113085,0.00077169518721765,0.676048208028078,0.337558435741812,0.645730339223519,0.211241311160848,0.679389929631725,0.464753849897534
0,-2.48938994621858,0.345437800977379,0.119327274344087,0.619003542233258,0.528916212264448,0.864786861231551,0.327398914145306,0.672538394108415,0.71764222276397
0,-1.47576914355159,-0.160046549979597,0.0256148981603717,0.0790444563608617,0.835281093139201,0.607805948937312,0.680985925253481,0.470940167084336,0.0858901476021856
0,-1.05044750496745,0.359168875496835,0.129002281125661,0.188281351001933,0.622643018839881,0.000656841089949012,0.291771732037887,0.806483779335395,0.898138538235798
0,-2.0032523041591,-0.481943782418966,0.2322698094123,0.973918013973162,0.929079137044027,0.121975782094523,0.977156304055825,0.352214048616588,0.0777765559032559
0,-3.65344545897096,-0.514985783491284,0.265210357198131,0.901486615883186,0.731555462814867,0.2616557686124,0.21634201076813,0.0813515926711261,0.593634349061176
0,-3.21363754477352,0.942107422277331,0.887566395110038,0.583107917336747,0.200106190750375,0.568867814727128,0.693392135202885,0.302699592197314,0.0198155723046511
0,-4.62384349992499,-0.029080088250339,0.000845651532647506,0.0164090229663998,0.176299629732966,0.930287651484832,0.364340544678271,0.809088587295264,0.600752470316365
0,0.935861376579851,-0.0101884468458593,0.0001038044491309,0.955573121784255,0.844983809627593,0.678497816435993,0.0928213796578348,0.807701688725501,0.306091463658959
0,-0.108625148888677,0.736418558750302,0.542312293671871,0.940372060518712,0.0246557092759758,0.218020845670253,0.800564840435982,0.117886421037838,0.928329040994868
0,-2.00939800776541,0.665861636400223,0.443371718829582,0.975911432644352,0.0338501322548836,0.954253677977249,0.985040342435241,0.199280802626163,0.0208819955587387
0,-4.91970368940383,-0.516124231740832,0.266384222590064,0.959574532229453,0.187913524685428,0.156689811963588,0.233735527144745,0.174259629799053,0.769309871131554
0,-4.2864511241205,-0.861164291389287,0.741603936764012,0.0275752381421626,0.0486444593407214,0.125159597722813,0.0466831843368709,0.549145376309752,0.443909738445655
0,-0.872128767892718,-0.739007411058992,0.546131953600114,0.222746065119281,0.437054937472567,0.619398401118815,0.668027624255046,0.178019668674096,0.586205916013569
0,-0.299480715300888,-0.755929869133979,0.571429967048915,0.509956783149391,0.0532881917897612,0.218177141388878,0.741966404020786,0.291306226048619,0.545754218939692
0,-0.761480395682156,-0.460168148390949,0.211754724793554,0.743965787347406,0.849777273600921,0.574848471442237,0.00784051138907671,0.0279864398762584,0.86158214462921
0,-0.459643065463752,-0.0233248532749712,0.000544048780298937,0.0390977107454091,0.626476035453379,0.0561295773368329,0.0432126787491143,0.449638463789597,0.0697974304202944
0,-1.70534162176773,0.688673581928015,0.474271302445562,0.56316243391484,0.411371428985149,0.143603815929964,0.0948682306334376,0.243737428216264,0.521908028051257
0,-4.65255227126181,-0.693789705634117,0.481344155643875,0.779305636882782,0.984910336788744,0.115838670171797,0.114214558154345,0.831443303730339,0.324497101595625
0,-1.74995845742524,-0.980915178544819,0.962194587499615,0.522741205291823,0.831543230917305,0.543875294039026,0.0560298894997686,0.584791833534837,0.0300232919398695
0,-3.50499382754788,-0.648286582902074,0.420275493570847,0.477271531010047,0.246628680033609,0.8102187437471,0.492619915865362,0.185392568120733,0.891937755048275
0,-0.978348301723599,0.444985731039196,0.198012300828488,0.382798022823408,0.503530981019139,0.886909746332094,0.169619655469432,0.634477080311626,0.456835218006745
0,-4.45377570576966,-0.696413779165596,0.484992151811707,0.478666658746079,0.65910173393786,0.440913811791688,0.49216924328357,0.825662644580007,0.2554152070079
0,-1.39433161728084,0.250375345814973,0.0626878137919674,0.822614066069946,0.0767536151688546,0.820149715524167,0.203034840291366,0.840046277735382,0.905410894425586
0,-1.95471519092098,-0.0494863563217223,0.00244889946200046,0.477738170651719,0.512730828952044,0.840735482051969,0.113586988998577,0.558492759708315,0.0333732883445919
0,-3.18703721603379,0.517075368668884,0.267366936884062,0.35147004481405,0.743951629381627,0.125660333782434,0.445056817028672,0.469619180541486,0.858260731911287
0,-2.49495330313221,0.32590788975358,0.106215952603632,0.854539657942951,0.936858835862949,0.478210895787925,0.725074079353362,0.778073417954147,0.325062309857458
0,-1.62075357558206,-0.831629040651023,0.691606861254142,0.39344949205406,0.724933204706758,0.951546612195671,0.326647721929476,0.883446236373857,0.303925231099129
0,-3.80899657914415,0.745702625252306,0.556072405308182,0.266074354993179,0.304711342556402,0.433317417744547,0.408981326036155,0.165655322605744,0.944332478567958
0,-1.15312356548384,0.245450287591666,0.0602458436788315,0.294374656863511,0.122754464158788,0.301135492743924,0.88055427162908,0.580706054344773,0.449892123928294
0,-1.03790190815926,0.146670789923519,0.021512320616789,0.761301952879876,0.649849423440173,0.639701038366184,0.87742205732502,0.0719193227123469,0.738772460957989
0,-4.94799219910055,0.737647258210927,0.544123477546098,0.239174267975613,0.511191383237019,0.909384232247248,0.305285193724558,0.351611311780289,0.556339733302593
0,-3.26023950986564,-0.784224626142532,0.615008264248393,0.108896883670241,0.792932883603498,0.274232365423813,0.368628350552171,0.330567826051265,0.781801960198209
0,-0.344481109641492,0.362952491734177,0.131734511256048,0.349240683484823,0.525424143765122,0.192446019733325,0.823833371978253,0.186828760197386,0.00447321892715991
0,-2.79147723317146,0.830545966979116,0.689806603265275,0.240008086198941,0.727877585683018,0.938521473202854,0.335844723274931,0.24149273452349,0.0620811148546636
0,-0.610488240141422,0.74054715083912,0.548410082615939,0.998413664055988,0.334309796104208,0.675081986468285,0.221224158070982,0.165139422286302,0.245439648162574
0,-0.121869433205575,0.4449906591326,0.198016686715266,0.923815377289429,0.133142756531015,0.0194393331184983,0.24009022442624,0.232692774152383,0.456925268052146
0,-1.95185236586258,0.502052749507129,0.252056963287668,0.886145708383992,0.736773944925517,0.524821441853419,0.693350801710039,0.719419854925945,0.759598184144124
0,-0.690905779600143,-0.0513658029958606,0.00263844571740956,0.481715302914381,0.32174902386032,0.773097150959074,0.924352154601365,0.124945681309327,0.705095695564523
0,-2.07970891240984,0.869017783086747,0.755191907321004,0.552423588931561,0.0660788619425148,0.333655937574804,0.805346402339637,0.357749506365508,0.145950795151293
0,0.641223757527769,-0.491417107637972,0.24149077367927,0.941177223343402,0.595983421197161,0.736220306484029,0.186921323882416,0.699273499427363,0.869413816137239
0,-4.19586078310385,0.960700238589197,0.922944948425341,0.136969364713877,0.581067892489955,0.791460304521024,0.889025208773091,0.763253464596346,0.318136288784444
0,-3.37331228051335,0.0783014339394867,0.00613111455697981,0.472116126446053,0.731936188647524,0.464319359976798,0.568392861168832,0.460268797818571,0.8918245236855
0,-4.45032843993977,-0.484511814080179,0.234751697983266,0.0314794601872563,0.999301603762433,0.677117430139333,0.756836405256763,0.556384216295555,0.766362983500585
0,-0.577335420064628,-0.526908929925412,0.277633020435143,0.897934530396014,0.0756843658164144,0.660225088242441,0.392054396215826,0.636923189740628,0.73010289343074
0,-0.716502555646002,-0.814575866796076,0.663533842766579,0.0387808168306947,0.135803539305925,0.672552586300299,0.175370343029499,0.245452152565122,0.234382154652849
0,-0.588955973275006,-0.533123878296465,0.284221069609864,0.440875522792339,0.0953305531293154,0.160863435361534,0.0512618536595255,0.147681573173031,0.312309925444424
0,-4.52208569645882,0.490406839177012,0.240498867911588,0.306167033035308,0.17069931467995,0.348288736538962,0.0469791919458658,0.509293052600697,0.280602323357016
0,-4.49660519557074,0.0474175475537777,0.00224842381601477,0.924927917774767,0.392664867220446,0.685994010185823,0.0846833104733378,0.673996688565239,0.241941313259304
0,-4.37617860129103,-0.1752385860309,0.0307085620341093,0.676937804091722,0.180894215824082,0.890502504538745,0.741036600200459,0.32029515132308,0.473660183604807
0,-3.81983909476548,0.107381429057568,0.0115307713064456,0.669338173000142,0.377197784371674,0.615073947468773,0.0362457218579948,0.916219832375646,0.366681115236133
0,-2.21871537249535,-0.664030305109918,0.440936246104371,0.436430895235389,0.36009497451596,0.266872256761417,0.00519515876658261,0.985311937518418,0.490870756562799
0,-1.48113482026383,-0.994308446999639,0.988649287774834,0.284297629026696,0.968967742519453,0.343708235304803,0.927052428945899,0.319394342135638,0.95153425517492
0,-4.4419552818872,0.148700170218945,0.0221117406231431,0.459897518856451,0.593534698709846,0.0430874058511108,0.176465752301738,0.434165048645809,0.60114411264658
0,0.988708928227425,-0.382229024078697,0.146099026848153,0.679144437192008,0.781329273479059,0.268827992025763,0.819152950076386,0.98551448341459,0.144173925742507
0,0.173122226260602,0.00976955657824874,9.54442357356032e-05,0.953961164690554,0.108848654199392,0.606386491796002,0.594023966696113,0.46723685786128,0.567095587262884
0,0.71094439458102,0.754011384677142,0.568533168222741,0.165116646094248,0.515000660438091,0.694937292952091,0.287647736724466,0.686498273396865,0.574433692032471
0,-2.94599716132507,0.523710916750133,0.274273124323265,0.325611241161823,0.762359332293272,0.427318297326565,0.849304226227105,0.984934130916372,0.99519123416394
0,-3.29957773163915,-0.747814062051475,0.559225871401927,0.644946051528677,0.368133558891714,0.888420324539766,0.25588258029893,0.131762783508748,0.830570423277095
0,-2.28957985434681,-0.548986112233251,0.30138575142498,0.785099401371554,0.309588781325147,0.975463254842907,0.44159957813099,0.447750451043248,0.733566010603681
0,-1.21697679208592,-0.465732019860297,0.216906314323152,0.337587538640946,0.416431970661506,0.152319117914885,0.320875008124858,0.665911697782576,0.911374578252435
0,-1.8462497331202,0.0304637476801872,0.000928039922722113,0.46947153750807,0.76935708662495,0.030473246704787,0.0685209089424461,0.656368885654956,0.819252005079761
0,-3.22821015538648,0.465438382234424,0.216632887656998,0.572998767253011,0.0131606152281165,0.915854028426111,0.313075210666284,0.367898097727448,0.454987597418949
0,-4.92683372320607,0.761371211148798,0.579686121166188,0.368435757001862,0.208893752191216,0.942522669676691,0.671066441806033,0.146748234750703,0.394669238477945
0,-3.78265540627763,-0.300245648715645,0.0901474495726785,0.139696293510497,0.245355597231537,0.662720986409113,0.964048364665359,0.117182068293914,0.978467011358589
0,-0.572005636058748,-0.121762480586767,0.0148261016786429,0.0391266569495201,0.149583209073171,0.361072623170912,0.113041802775115,0.595516174566001,0.668815371813253
0,-2.98340504476801,-0.11712247133255,0.013717673291044,0.864469792926684,0.667555980850011,0.866344954352826,0.562981573166326,0.441698608919978,0.134829079965129
0,-3.10517855221406,-0.128455963917077,0.0165009346658653,0.149416505359113,0.394633107120171,0.680929641937837,0.286141308955848,0.535694879945368,0.426888313377276
0,-3.25367467757314,0.878718003630638,0.772145329904614,0.9921686318703,0.102730713086203,0.23053399589844,0.725443448638543,0.432232519844547,0.974674940574914
0,-3.97483440255746,0.855781944934279,0.732362737275497,0.269351116847247,0.0198661636095494,0.553716985275969,0.439114061882719,0.113057680660859,0.60573078203015
0,-2.02533161174506,-0.0972259431146085,0.00945288401452509,0.0684923299122602,0.393635855056345,0.710481515619904,0.56434060446918,0.697560620028526,0.191310888156295
0,-0.311877129599452,0.955511462409049,0.91300215479508,0.997965601272881,0.436922907596454,0.915249584475532,0.78950401651673,0.352480155415833,0.504134732764214
0,-1.40019680792466,0.465380698442459,0.216579194482791,0.770433165132999,0.390592978801578,0.526548755820841,0.372106167953461,0.14638277865015,0.393070751801133
0,0.200949042569846,-0.062122801784426,0.00385924250154708,0.00689947092905641,0.487864714581519,0.697830270742998,0.644027410075068,0.771745306206867,0.335940188495442
0,0.222510560881346,-0.281960214022547,0.0795015622916405,0.0436965166591108,0.582916665356606,0.903447464341298,0.769866905640811,0.89667228423059,0.260128723457456
0,-2.13095075124875,0.824372727889568,0.679590394488087,0.685702963499352,0.633274956606328,0.098774703219533,0.611630942905322,0.677812956040725,0.800156771438196
0,0.199402953032404,0.139594101347029,0.0194865131308847,0.0308456977363676,0.428847828879952,0.740872331196442,0.170148611534387,0.678924954729155,0.209214923437685
0,-3.40815300075337,-0.695666065905243,0.483951275252078,0.287450341274962,0.572662881342694,0.86553100659512,0.136960833333433,0.250909660477191,0.321677938569337
0,-1.91098336409777,-0.57210004189983,0.327298457941787,0.314023904269561,0.137559933820739,0.654341397341341,0.509103403892368,0.0734173026867211,0.403015977935866
0,-4.06019763508812,-0.702205820009112,0.49309301365467,0.29744396195747,0.859089105390012,0.410131050972268,0.93590583303012,0.970142434583977,0.52723828679882
0,-1.41024904418737,0.267714230343699,0.0716709091285194,0.428977070143446,0.0535689124371856,0.652973794611171,0.178525400115177,0.626337632304057,0.301919238176197
0,-3.62307883519679,-0.616039963904768,0.379505237127788,0.0518084745854139,0.420608639717102,0.0499970628879964,0.376013510394841,0.101142386440188,0.240359473507851
0,-2.56114871846512,-0.717809573281556,0.51525058349465,0.801344559527934,0.671784466831014,0.599242381053045,0.082179423654452,0.30345040303655,0.660303364275023
0,-0.756528527941555,0.606412913650274,0.367736621841815,0.143220563186333,0.0442571563180536,0.559734501410276,0.102221156936139,0.312850148184225,0.98082124767825
0,-3.18402087222785,-0.726498699281365,0.527800360057515,0.346692255930975,0.731080522760749,0.046792428009212,0.0912583174649626,0.24660655669868,0.7612434043549
0,0.998025177512318,-0.466557888779789,0.217676263582654,0.656256911577657,0.794514049543068,0.890245514921844,0.728131336392835,0.466073863441125,0.829010365298018
0,-4.28059844765812,0.431337203364819,0.186051783006583,0.190226430306211,0.126834219321609,0.908816152950749,0.0350945873651654,0.360622306354344,0.273237446090207
0,-0.75967973517254,0.775904528331012,0.60202783708457,0.982143869390711,0.968313718214631,0.689319581724703,0.252273044083267,0.587044852552935,0.845000045606866
0,-1.99181944411248,0.922985482029617,0.851902200037444,0.0156213473528624,0.137696724152192,0.545781057560816,0.895867278799415,0.611573163419962,0.533773425966501
